fnid,country,country_code,admin_1,admin_2,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,qc_flag,area,production,yield
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,1996,3,1996,8,All (PS),0,68915,210879.9,3.06
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,1997,3,1997,8,All (PS),0,30198,65227.68,2.16
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,1998,3,1998,8,All (PS),0,30000,81000,2.7
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,1999,3,1999,8,All (PS),0,28250,56500.02,2.000000708
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2000,3,2000,8,All (PS),0,28000,50400,1.8
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2001,3,2001,8,All (PS),0,28400,58788,2.07
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2015,3,2015,8,All (PS),0,73566,220649,2.999333931
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2016,3,2016,8,All (PS),0,73130,193932.54,2.651887597
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2017,3,2017,8,All (PS),0,72000,225000,3.125
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2018,3,2018,8,All (PS),0,70000,252000,3.6
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2019,3,2019,8,All (PS),0,64000,216000,3.375
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2020,3,2020,8,All (PS),0,81240,226277.91,2.785301699
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2021,3,2021,8,All (PS),0,78500,191956.05,2.4453
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2022,3,2022,8,All (PS),0,78500,198000,2.522292994
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2023,3,2023,8,All (PS),0,77600,223488,2.88
KE2013A137,Kenya,KE,Kakamega,none,Maize,Long,2024,3,2024,8,All (PS),0,66426,120926.15,1.820464125
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1990,10,1992,3,All (PS),0,2583,3099.6,1.2
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1991,10,1993,3,All (PS),0,1846,4149.81,2.248001083
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1992,10,1994,3,All (PS),0,6220,15536.43,2.497818328
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1993,10,1995,3,All (PS),0,4084,8821.44,2.16
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1996,10,1998,3,All (PS),0,1108,2193.84,1.98
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1997,10,1999,3,All (PS),0,1200,2400.03,2.000025
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1998,10,2000,3,All (PS),0,2020,3636,1.8
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,1999,10,2001,3,All (PS),0,1100,2277,2.07
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2014,10,2016,3,All (PS),0,15038,27068,1.799973401
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2015,10,2017,3,All (PS),0,8350,6763.5,0.81
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2016,10,2018,3,All (PS),0,8350,24214.95,2.899994012
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2017,10,2019,3,All (PS),0,8350,16533,1.98
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2018,10,2020,3,All (PS),0,10000,9450,0.945
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2019,10,2021,3,All (PS),0,17120,28579.5,1.669363318
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2020,10,2022,3,All (PS),0,4705,1609.2,0.342019129
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2021,10,2023,3,All (PS),0,3294,804.6,0.244262295
KE2013A137,Kenya,KE,Kakamega,none,Maize,Short,2022,10,2024,3,All (PS),0,16010,22113.72,1.381244222
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1970,1,1969,12,All (PS),0,3299.69751,659.4084347,0.199839056
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1971,1,1970,12,All (PS),0,5245.17367,1048.857712,0.19996625
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1972,1,1971,12,All (PS),0,7505.7497,1147.105143,0.152830189
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1973,1,1972,12,All (PS),0,5133.649559,1026.729912,0.2
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1974,1,1973,12,All (PS),0,5087.623735,1016.99368,0.199895616
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1975,1,1974,12,All (PS),0,4158.256143,665.6042187,0.160068114
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1976,1,1975,12,All (PS),0,9215.78607,1474.59658,0.160007683
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1977,1,1976,12,All (PS),0,3372.276693,539.0332037,0.15984252
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1978,1,1977,12,All (PS),0,3032.393688,1637.457187,0.539988325
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1979,1,1978,12,All (PS),0,2525.224516,2272.967598,0.900105152
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1980,1,1979,12,All (PS),0,2409.274845,1927.773921,0.800146951
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1981,1,1980,12,All (PS),0,2321.648757,1856.964961,0.799847503
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1982,1,1981,12,All (PS),0,913.4355767,575.3227954,0.629844961
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1983,1,1982,12,All (PS),0,832.0052733,524.8714118,0.630851064
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1984,1,1983,12,All (PS),0,867.409753,536.3778677,0.618367347
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1985,1,1984,12,All (PS),0,1180.739399,731.9876181,0.61994003
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1986,1,1985,12,All (PS),0,2920.869577,1838.377609,0.629393939
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1987,1,1986,12,All (PS),0,1956.097504,1009.912784,0.516289593
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1988,1,1987,12,All (PS),0,1938.395264,1569.303563,0.809589041
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1989,1,1988,12,All (PS),0,3220,1610,0.5
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1990,1,1989,12,All (PS),0,3450,2415,0.7
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1991,1,1990,12,All (PS),0,3574,1802,0.504196978
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1992,1,1991,12,All (PS),0,3213,1687,0.525054466
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1993,1,1992,12,All (PS),0,3030,2009,0.663036304
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1994,1,1993,12,All (PS),0,3559,2405,0.675751616
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1995,1,1994,12,All (PS),0,3238,1874,0.578752316
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1996,1,1995,12,All (PS),0,3053,1313,0.430068785
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1997,1,1996,12,All (PS),0,3266,1337,0.409369259
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1998,1,1997,12,All (PS),0,2811,1178,0.419067947
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,1999,1,1998,12,All (PS),0,3206,2048,0.638802246
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2000,1,1999,12,All (PS),0,3315,1545,0.466063348
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2013,1,2012,12,All (PS),0,460,184,0.4
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2014,1,2013,12,All (PS),0,534,440.01,0.823988764
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2015,1,2014,12,All (PS),0,429,275,0.641025641
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2016,1,2015,12,All (PS),0,454,353,0.77753304
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2017,1,2016,12,All (PS),0,473,292.91,0.619260042
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2018,1,2017,12,All (PS),0,492.1,336.79,0.684393416
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2019,1,2018,12,All (PS),0,384,328,0.854166667
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2020,1,2019,12,All (PS),0,379,318.68,0.840844327
KE2013A137,Kenya,KE,Kakamega,none,Millet,Annual,2021,1,2020,12,All (PS),0,416,177.3,0.426201923
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2013,1,2012,12,All (PS),0,6,11.61,1.935
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2014,1,2013,12,All (PS),0,,15.01,
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2015,1,2014,12,All (PS),0,8,6,0.75
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2016,1,2015,12,All (PS),0,11,9,0.818181818
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2017,1,2016,12,All (PS),0,4,4.8,1.2
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2018,1,2017,12,All (PS),0,4.7,2.92,0.621276596
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2019,1,2018,12,All (PS),0,1.5,1.2,0.8
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2020,1,2019,12,All (PS),0,4,1.75,0.4375
KE2013A137,Kenya,KE,Kakamega,none,Mung bean,Annual,2021,1,2020,12,All (PS),0,69,8.25,0.119565217
KE2013A137,Kenya,KE,Kakamega,none,Onions,Annual,2015,1,2014,12,All (PS),0,68,630,9.264705882
KE2013A137,Kenya,KE,Kakamega,none,Pea,Annual,2023,1,2022,12,All (PS),0,25.5,142,5.568627451
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2013,1,2012,12,All (PS),0,18,63,3.5
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2014,1,2013,12,All (PS),0,16,105,6.5625
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2015,1,2014,12,All (PS),0,19,111,5.842105263
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2016,1,2015,12,All (PS),0,27,146,5.407407407
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2017,1,2016,12,All (PS),0,19.5,117,6
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2018,1,2017,12,All (PS),0,8,67,8.375
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2019,1,2018,12,All (PS),0,21.5,143,6.651162791
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2020,1,2019,12,All (PS),0,17,135,7.941176471
KE2013A137,Kenya,KE,Kakamega,none,Potato,Annual,2021,1,2020,12,All (PS),0,23,195.5,8.5
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2013,1,2012,12,All (PS),0,48,82,1.708333333
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2014,1,2013,12,All (PS),0,103.5,395.5,3.821256039
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2015,1,2014,12,All (PS),0,166,362,2.180722892
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2016,1,2015,12,All (PS),0,171,331,1.935672515
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2017,1,2016,12,All (PS),0,77,148,1.922077922
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2018,1,2017,12,All (PS),0,99,52.99,0.535252525
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2019,1,2018,12,All (PS),0,48,150.6,3.1375
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2020,1,2019,12,All (PS),0,45.5,141,3.098901099
KE2013A137,Kenya,KE,Kakamega,none,Rice,Annual,2021,1,2020,12,All (PS),0,60,93.25,1.554166667
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1970,1,1969,12,All (PS),0,455,204,0.448351648
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1971,1,1970,12,All (PS),0,458,206,0.449781659
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1972,1,1971,12,All (PS),0,300,135,0.45
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1973,1,1972,12,All (PS),0,292,221,0.756849315
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1974,1,1973,12,All (PS),0,736,331,0.449728261
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1975,1,1974,12,All (PS),0,532,239,0.44924812
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1976,1,1975,12,All (PS),0,200,90,0.45
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1977,1,1976,12,All (PS),0,110,49,0.445454545
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1978,1,1977,12,All (PS),0,66,30,0.454545455
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1979,1,1978,12,All (PS),0,17,8,0.470588235
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1980,1,1979,12,All (PS),0,152,33,0.217105263
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1981,1,1980,12,All (PS),0,90,,
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1983,1,1982,12,All (PS),0,340,153,0.45
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1984,1,1983,12,All (PS),0,236,106,0.449152542
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1986,1,1985,12,All (PS),0,30,8,0.266666667
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1988,1,1987,12,All (PS),0,190,51,0.268421053
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1989,1,1988,12,All (PS),0,55,15,0.272727273
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1990,1,1989,12,All (PS),0,85,20,0.235294118
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1991,1,1990,12,All (PS),0,45,13,0.288888889
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1992,1,1991,12,All (PS),0,52,15,0.288461538
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1993,1,1992,12,All (PS),0,25,8,0.32
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1994,1,1993,12,All (PS),0,51,13,0.254901961
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1995,1,1994,12,All (PS),0,38,11,0.289473684
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1996,1,1995,12,All (PS),0,32,9,0.28125
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1997,1,1996,12,All (PS),0,28,7,0.25
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1998,1,1997,12,All (PS),0,45,12,0.266666667
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,1999,1,1998,12,All (PS),0,25,11,0.44
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2000,1,1999,12,All (PS),0,39,12,0.307692308
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2017,1,2016,12,All (PS),0,5,2.5,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2018,1,2017,12,All (PS),0,5,3.6,0.72
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2019,1,2018,12,All (PS),0,7,5.7,0.814285714
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2020,1,2019,12,All (PS),0,6.8,5.3,0.779411765
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2021,1,2020,12,All (PS),0,1.7,1.4,0.823529412
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2022,1,2021,12,All (PS),0,4,3,0.75
KE2013A137,Kenya,KE,Kakamega,none,Sesame Seed,Annual,2023,1,2022,12,All (PS),0,9.6,7.24,0.754166667
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1982,1,1981,12,All (PS),0,4665.822533,2939.053289,0.629911075
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1983,1,1982,12,All (PS),0,5167.483323,3064.279892,0.592992701
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1984,1,1983,12,All (PS),0,5280.639892,3071.823663,0.581714286
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1985,1,1984,12,All (PS),0,5013.590389,3322.276869,0.662654228
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1986,1,1985,12,All (PS),0,5235.377265,3015.245379,0.575936599
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1987,1,1986,12,All (PS),0,6027.473249,3543.309368,0.587859825
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1988,1,1987,12,All (PS),0,3402.240845,2451.725664,0.720620843
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1989,1,1988,12,All (PS),0,4300,3440,0.8
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,1990,1,1989,12,All (PS),0,4240,4240,1
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2013,1,2012,12,All (PS),0,1309,939.6,0.717799847
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2014,1,2013,12,All (PS),0,830,774,0.93253012
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2015,1,2014,12,All (PS),0,1301,2504,1.924673328
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2016,1,2015,12,All (PS),0,504,563,1.117063492
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2017,1,2016,12,All (PS),0,555.2,393.21,0.708231268
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2018,1,2017,12,All (PS),0,637.8,480.84,0.753904045
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2019,1,2018,12,All (PS),0,494,618,1.251012146
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2020,1,2019,12,All (PS),0,387,504.68,1.304082687
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Annual,2021,1,2020,12,All (PS),0,656,755.45,1.15160061
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Long,2015,3,2015,8,All (PS),0,1126,2252,2
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Long,2016,3,2016,8,All (PS),0,1320,1663.2,1.26
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Short,2014,10,2016,3,All (PS),0,350,280,0.8
KE2013A137,Kenya,KE,Kakamega,none,Sorghum,Short,2015,10,2017,3,All (PS),0,120,96.03,0.80025
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2015,1,2014,12,All (PS),0,55533,64765,1.166243495
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2016,1,2015,12,All (PS),0,64765,44514.9,0.687329576
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2017,1,2016,12,All (PS),0,44514.9,48871,1.097857122
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2018,1,2017,12,All (PS),0,48871,34550,0.70696323
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2019,1,2018,12,All (PS),0,34550,37207,1.076903039
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2020,1,2019,12,All (PS),0,37207,44268,1.189776117
KE2013A137,Kenya,KE,Kakamega,none,Sugarcane,Annual,2021,1,2020,12,All (PS),0,44268,,
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1970,1,1969,12,All (PS),0,4532,2216,0.488967343
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1971,1,1970,12,All (PS),0,1864,932,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1972,1,1971,12,All (PS),1,100,500,5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1973,1,1972,12,All (PS),0,217,108,0.497695853
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1974,1,1973,12,All (PS),2,562,281,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1975,1,1974,12,All (PS),2,2246,1123,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1976,1,1975,12,All (PS),2,2216,1108,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1977,1,1976,12,All (PS),2,2100,1050,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1978,1,1977,12,All (PS),2,608,304,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1979,1,1978,12,All (PS),2,207,103,0.497584541
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1980,1,1979,12,All (PS),2,721,360,0.499306519
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1981,1,1980,12,All (PS),0,434,207,0.476958525
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1982,1,1981,12,All (PS),0,344,177,0.514534884
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1983,1,1982,12,All (PS),0,330,165,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1984,1,1983,12,All (PS),0,470,235,0.5
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1986,1,1985,12,All (PS),0,500,400,0.8
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1987,1,1986,12,All (PS),0,1830,1080,0.590163934
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1988,1,1987,12,All (PS),0,2000,2664,1.332
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1989,1,1988,12,All (PS),0,1560,1250,0.801282051
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1990,1,1989,12,All (PS),0,1600,1600,1
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1991,1,1990,12,All (PS),0,1605,1375,0.856697819
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1992,1,1991,12,All (PS),0,1922,1922,1
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1993,1,1992,12,All (PS),0,1437,1437,1
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1994,1,1993,12,All (PS),0,1449,1159,0.799861974
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1995,1,1994,12,All (PS),0,1576,1576,1
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1996,1,1995,12,All (PS),0,1800,1612,0.895555556
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1997,1,1996,12,All (PS),0,418,334,0.799043062
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1998,1,1997,12,All (PS),0,850,540,0.635294118
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,1999,1,1998,12,All (PS),0,1048,594,0.566793893
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,2000,1,1999,12,All (PS),0,1437,1105,0.768963118
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,2022,1,2021,12,All (PS),0,40,6.47,0.16175
KE2013A137,Kenya,KE,Kakamega,none,Sunflower Seed,Annual,2023,1,2022,12,All (PS),0,140,180,1.285714286
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2013,1,2012,12,All (PS),0,3061,25331,8.275400196
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2014,1,2013,12,All (PS),0,2998,24770,8.262174783
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2015,1,2014,12,All (PS),0,2237,20338,9.09164059
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2016,1,2015,12,All (PS),0,2328,20795,8.932560137
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2017,1,2016,12,All (PS),0,4587,22341.18,4.870542838
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2018,1,2017,12,All (PS),0,4277.5,28554,6.675394506
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2019,1,2018,12,All (PS),0,3769,16001.18,4.245470947
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2020,1,2019,12,All (PS),0,4018,17801.68,4.430482827
KE2013A137,Kenya,KE,Kakamega,none,Sweet Potatoes,Annual,2021,1,2020,12,All (PS),0,3344.5,22031.1,6.58726267
KE2013A137,Kenya,KE,Kakamega,none,Taro,Annual,2013,1,2012,12,All (PS),0,211,1285,6.090047393
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2013,1,2012,12,All (PS),0,2163.97,13087,6.047680883
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2014,1,2013,12,All (PS),0,2638.5,13940,5.283304908
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2015,1,2014,12,All (PS),0,2634,12663,4.807517084
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2016,1,2015,12,All (PS),0,2284.22,11642,5.096706972
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2017,1,2016,12,All (PS),0,2284.22,12764,5.587903092
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2018,1,2017,12,All (PS),0,2305.2,15405,6.682717335
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2019,1,2018,12,All (PS),0,3193.43,15085,4.723760972
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2020,1,2019,12,All (PS),0,3193.43,14119,4.42126491
KE2013A137,Kenya,KE,Kakamega,none,Tea,Annual,2021,1,2020,12,All (PS),0,3193.43,10900,3.413257845
KE2013A137,Kenya,KE,Kakamega,none,Tomato,Annual,2013,1,2012,12,All (PS),0,115.6,1039.42,8.991522491
KE2013A137,Kenya,KE,Kakamega,none,Tomato,Annual,2014,1,2013,12,All (PS),0,118.5,1386.4,11.69957806
KE2013A137,Kenya,KE,Kakamega,none,Tomato,Annual,2023,1,2022,12,All (PS),0,163,1125,6.901840491
KE2013A137,Kenya,KE,Kakamega,none,Watermelon,Annual,2018,1,2017,12,All (PS),0,2270,9257,4.077973568
KE2013A137,Kenya,KE,Kakamega,none,Watermelon,Annual,2019,1,2018,12,All (PS),0,1826,17926,9.817086528
KE2013A137,Kenya,KE,Kakamega,none,Watermelon,Annual,2021,1,2020,12,All (PS),0,1864,9041,4.850321888
KE2013A137,Kenya,KE,Kakamega,none,Watermelon,Annual,2023,1,2022,12,All (PS),0,15,142,9.466666667
KE2013A137,Kenya,KE,Kakamega,none,Wheat,Annual,1982,1,1981,12,All (PS),0,350,875,2.5
KE2013A137,Kenya,KE,Kakamega,none,Wheat,Annual,1983,1,1982,12,All (PS),0,330,,
